"'"
"Transposition of votes by federal electoral district (FED) from the 2003 to the 2013 Representation Order"
"Voting results - May 2, 2011 general election"

"Province and territory numeric code","2013 FED Number","2013 FED Name","2003 FED Number from which the 2013 FED Number is constituted","2003 FED from which the 2013 FED Name is constituted","2013 FED - Population","2003 FED - 2011 Population","Population transferred to 2013 FED","Polling divisions transferred - Poll type","Polling divisions transferred - % transferred","Polling divisions transferred - From no.","Polling divisions transferred - To no.","Polling divisions transferred - Total polls","Electors on lists","All votes","Conservative votes","NDP-New Democratic Party votes","Liberal votes","Bloc Québécois votes","Green Party votes","Other votes"
35,35079,"Ottawa West--Nepean",35062,"Ottawa Centre",111881,114043,424,"SVR1",0.3,.,.,".",3,2,0,1,0,0,0,0
35,35079,"Ottawa West--Nepean",35062,"Ottawa Centre",111881,114043,424,"SVR2",0.3,.,.,".",0,4,1,2,1,0,0,0
35,35079,"Ottawa West--Nepean",35066,"Ottawa West - Nepean",111881,111457,111457,"A.P.",100,600.0,613.0,14,0,9509,4494,1137,3561,0,317,0
35,35079,"Ottawa West--Nepean",35066,"Ottawa West - Nepean",111881,111457,111457,"M.P.",100,500.0,505.0,6,1059,658,371,74,187,0,26,0
35,35079,"Ottawa West--Nepean",35066,"Ottawa West - Nepean",111881,111457,111457,"O.P.",100,1.0,438.0,235,81285,45160,19860,9797,13614,0,1889,0
35,35079,"Ottawa West--Nepean",35066,"Ottawa West - Nepean",111881,111457,111457,"SVR1",100,.,.,".",530,274,122,22,121,0,9,0
35,35079,"Ottawa West--Nepean",35066,"Ottawa West - Nepean",111881,111457,111457,"SVR2",100,.,.,".",0,822,379,98,307,0,38,0
35,35080,"Oxford",35009,"Brant",108656,137102,2937,"A.P.",46,600.0,600.0,1,0,192,114,23,46,0,8,1
35,35080,"Oxford",35009,"Brant",108656,137102,2937,"O.P.",21,12.0,12.0,1,79,43,26,9,7,0,1,0
35,35080,"Oxford",35009,"Brant",108656,137102,2937,"O.P.",21,5.0,5.0,1,107,62,37,13,10,0,2,1
35,35080,"Oxford",35009,"Brant",108656,137102,2937,"O.P.",51,6.0,6.0,1,155,81,50,14,13,0,4,0
35,35080,"Oxford",35009,"Brant",108656,137102,2937,"O.P.",58,7.0,7.0,1,233,120,65,22,30,0,2,1
35,35080,"Oxford",35009,"Brant",108656,137102,2937,"O.P.",100,1.0,4.0,4,1437,797,509,171,75,0,35,7
35,35080,"Oxford",35009,"Brant",108656,137102,2937,"SVR1",2.1,.,.,".",5,3,2,0,1,0,0,0
35,35080,"Oxford",35009,"Brant",108656,137102,2937,"SVR2",2.1,.,.,".",0,14,7,2,4,0,0,0
35,35080,"Oxford",35067,"Oxford",108656,105719,105719,"A.P.",100,600.0,612.0,13,0,5761,3584,1160,701,0,257,59
35,35080,"Oxford",35067,"Oxford",108656,105719,105719,"M.P.",100,500.0,504.0,5,807,460,305,53,71,0,16,15
35,35080,"Oxford",35067,"Oxford",108656,105719,105719,"O.P.",100,1.0,406.0,221,76037,40220,23444,10774,3575,0,1741,686
35,35080,"Oxford",35067,"Oxford",108656,105719,105719,"SVR1",100,.,.,".",191,101,48,11,36,0,5,1
35,35080,"Oxford",35067,"Oxford",108656,105719,105719,"SVR2",100,.,.,".",0,950,592,166,138,0,39,15
35,35081,"Parkdale--High Park",35068,"Parkdale - High Park",105103,105103,105103,"A.P.",100,600.0,610.0,11,0,7426,983,3306,2817,0,263,57
35,35081,"Parkdale--High Park",35068,"Parkdale - High Park",105103,105103,105103,"M.P.",100,500.0,501.0,2,296,125,30,37,43,0,5,10
35,35081,"Parkdale--High Park",35068,"Parkdale - High Park",105103,105103,105103,"O.P.",100,1.0,429.0,184,73971,42554,6799,20398,13509,0,1369,479
35,35081,"Parkdale--High Park",35068,"Parkdale - High Park",105103,105103,105103,"SVR1",100,.,.,".",196,108,19,24,56,0,7,2
35,35081,"Parkdale--High Park",35068,"Parkdale - High Park",105103,105103,105103,"SVR2",100,.,.,".",0,732,93,281,332,0,22,4
35,35082,"Parry Sound--Muskoka",35069,"Parry Sound - Muskoka",91263,91263,91263,"A.P.",100,600.0,616.0,17,0,8454,5002,1460,1316,0,645,31
35,35082,"Parry Sound--Muskoka",35069,"Parry Sound - Muskoka",91263,91263,91263,"M.P.",100,500.0,506.0,7,1179,496,289,89,88,0,23,7
35,35082,"Parry Sound--Muskoka",35069,"Parry Sound - Muskoka",91263,91263,91263,"O.P.",100,1.0,176.0,192,70066,36245,19856,9501,3684,0,3022,182
35,35082,"Parry Sound--Muskoka",35069,"Parry Sound - Muskoka",91263,91263,91263,"SVR1",100,.,.,".",232,146,68,19,47,0,11,1
35,35082,"Parry Sound--Muskoka",35069,"Parry Sound - Muskoka",91263,91263,91263,"SVR2",100,.,.,".",0,1068,649,148,195,0,75,1
35,35083,"Perth--Wellington",35070,"Perth - Wellington",104912,104912,104912,"A.P.",100,600.0,614.0,15,0,6577,3509,1072,1700,0,210,86
35,35083,"Perth--Wellington",35070,"Perth - Wellington",104912,104912,104912,"M.P.",100,500.0,503.0,4,538,227,125,19,69,0,9,5
35,35083,"Perth--Wellington",35070,"Perth - Wellington",104912,104912,104912,"O.P.",100,1.0,196.1,213,72685,38798,21210,8697,6319,0,1861,711
35,35083,"Perth--Wellington",35070,"Perth - Wellington",104912,104912,104912,"SVR1",100,.,.,".",168,91,45,3,37,0,5,1
35,35083,"Perth--Wellington",35070,"Perth - Wellington",104912,104912,104912,"SVR2",100,.,.,".",0,708,392,70,216,0,27,3
35,35084,"Peterborough--Kawartha",35029,"Haliburton - Kawartha Lakes - Brock",115269,117576,7394,"A.P.",0.5,602.0,602.0,1,0,3,2,1,0,0,0,0
35,35084,"Peterborough--Kawartha",35029,"Haliburton - Kawartha Lakes - Brock",115269,117576,7394,"A.P.",46,614.0,614.0,1,0,363,247,56,49,0,11,0
35,35084,"Peterborough--Kawartha",35029,"Haliburton - Kawartha Lakes - Brock",115269,117576,7394,"A.P.",100,605.0,605.0,1,0,324,210,48,57,0,9,0
35,35084,"Peterborough--Kawartha",35029,"Haliburton - Kawartha Lakes - Brock",115269,117576,7394,"O.P.",4.1,16.0,16.0,1,11,5,3,2,1,0,0,0
35,35084,"Peterborough--Kawartha",35029,"Haliburton - Kawartha Lakes - Brock",115269,117576,7394,"O.P.",99,49.0,49.0,1,420,270,151,75,30,0,15,0
35,35084,"Peterborough--Kawartha",35029,"Haliburton - Kawartha Lakes - Brock",115269,117576,7394,"O.P.",100,35.0,48.0,14,5263,2899,1698,677,359,0,165,0
35,35084,"Peterborough--Kawartha",35029,"Haliburton - Kawartha Lakes - Brock",115269,117576,7394,"SVR1",6.1,.,.,".",15,8,5,1,2,0,0,0
35,35084,"Peterborough--Kawartha",35029,"Haliburton - Kawartha Lakes - Brock",115269,117576,7394,"SVR2",6.1,.,.,".",0,55,35,6,11,0,3,0
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"A.P.",2.9,616.0,616.0,1,0,8,5,1,2,0,0,0
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"A.P.",10,615.0,615.0,1,0,51,27,11,11,0,2,0
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"A.P.",17,603.0,603.0,1,0,39,23,6,9,0,2,-0
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"A.P.",100,608.0,608.0,1,0,787,386,124,255,0,19,4
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"A.P.",100,609.0,609.0,1,0,572,304,125,129,0,13,1
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"A.P.",100,600.0,620.0,16,0,8580,4580,1338,2390,0,244,28
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"M.P.",33,500.0,500.0,1,42,27,15,3,6,0,1,1
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"M.P.",100,501.0,507.0,7,1355,887,417,188,252,0,15,15
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"O.P.",26,214.0,214.0,1,105,63,42,12,4,0,4,1
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"O.P.",99,123.0,123.0,1,446,243,105,74,52,0,11,0
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"O.P.",100,173.0,173.0,1,474,257,110,100,41,0,6,0
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"O.P.",100,1.0,409.0,212,80393,40741,19516,11332,8170,0,1510,213
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"SVR1",91,.,.,".",265,154,65,22,57,0,10,0
35,35084,"Peterborough--Kawartha",35071,"Peterborough",115269,118938,107875,"SVR2",91,.,.,".",0,1046,490,140,344,0,67,5
35,35085,"Pickering--Uxbridge",35001,"Ajax - Pickering",109344,137217,27617,"A.P.",13,613.0,613.0,1,0,54,22,4,28,0,1,0
35,35085,"Pickering--Uxbridge",35001,"Ajax - Pickering",109344,137217,27617,"A.P.",85,612.0,612.0,1,0,372,153,42,172,0,4,1
35,35085,"Pickering--Uxbridge",35001,"Ajax - Pickering",109344,137217,27617,"A.P.",100,600.0,610.0,3,0,1065,484,68,483,0,30,0
35,35085,"Pickering--Uxbridge",35001,"Ajax - Pickering",109344,137217,27617,"M.P.",50,501.0,501.0,1,58,30,12,6,11,0,2,0
35,35085,"Pickering--Uxbridge",35001,"Ajax - Pickering",109344,137217,27617,"O.P.",100,1.0,400.0,45,20005,10313,4478,1508,3994,0,317,16
35,35085,"Pickering--Uxbridge",35001,"Ajax - Pickering",109344,137217,27617,"SVR1",21,.,.,".",36,21,9,2,10,0,1,0
35,35085,"Pickering--Uxbridge",35001,"Ajax - Pickering",109344,137217,27617,"SVR2",21,.,.,".",0,247,104,16,119,0,7,1
35,35085,"Pickering--Uxbridge",35014,"Durham",109344,126833,20623,"A.P.",100,600.0,602.0,3,0,1900,1094,180,485,0,124,17
35,35085,"Pickering--Uxbridge",35014,"Durham",109344,126833,20623,"M.P.",50,501.0,501.0,1,83,38,16,7,10,0,5,1
35,35085,"Pickering--Uxbridge",35014,"Durham",109344,126833,20623,"O.P.",100,1.0,30.0,37,15193,8258,4605,1271,1728,0,595,59
35,35085,"Pickering--Uxbridge",35014,"Durham",109344,126833,20623,"SVR1",17,.,.,".",31,18,10,2,4,0,1,0
35,35085,"Pickering--Uxbridge",35014,"Durham",109344,126833,20623,"SVR2",17,.,.,".",0,73,41,8,20,0,3,1
35,35085,"Pickering--Uxbridge",35072,"Pickering - Scarborough East",109344,107910,61104,"A.P.",100,600.0,605.0,6,0,3464,1482,354,1510,0,118,0
35,35085,"Pickering--Uxbridge",35072,"Pickering - Scarborough East",109344,107910,61104,"M.P.",50,500.0,500.0,1,110,18,10,3,6,0,0,0
35,35085,"Pickering--Uxbridge",35072,"Pickering - Scarborough East",109344,107910,61104,"O.P.",100,1.0,410.0,110,44235,22928,9957,4232,7740,0,999,0
35,35085,"Pickering--Uxbridge",35072,"Pickering - Scarborough East",109344,107910,61104,"SVR1",57,.,.,".",81,41,15,3,20,0,3,0
35,35085,"Pickering--Uxbridge",35072,"Pickering - Scarborough East",109344,107910,61104,"SVR2",57,.,.,".",0,257,81,25,142,0,8,0
35,35086,"Renfrew--Nipissing--Pembroke",35074,"Renfrew - Nipissing - Pembroke",102537,102537,102537,"A.P.",100,600.0,610.0,11,0,9299,5156,903,1426,0,152,1662
35,35086,"Renfrew--Nipissing--Pembroke",35074,"Renfrew - Nipissing - Pembroke",102537,102537,102537,"M.P.",100,500.0,506.0,7,1339,655,379,54,130,0,5,87
35,35086,"Renfrew--Nipissing--Pembroke",35074,"Renfrew - Nipissing - Pembroke",102537,102537,102537,"O.P.",100,1.0,193.0,201,75278,39980,20988,5858,4779,0,691,7664
35,35086,"Renfrew--Nipissing--Pembroke",35074,"Renfrew - Nipissing - Pembroke",102537,102537,102537,"SVR1",100,.,.,".",1690,677,536,33,59,0,17,32
35,35086,"Renfrew--Nipissing--Pembroke",35074,"Renfrew - Nipissing - Pembroke",102537,102537,102537,"SVR2",100,.,.,".",0,787,403,55,151,0,12,166
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"A.P.",40,608.0,608.0,1,0,395,185,47,154,0,9,-0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"A.P.",100,601.0,609.0,8,0,5651,2391,612,2475,0,173,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"M.P.",100,500.0,501.0,2,240,110,34,14,52,0,10,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"O.P.",0.0,107.0,107.0,1,0,0,0,0,0,0,0,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"O.P.",1.1,99.1,99.1,1,4,2,1,0,1,0,0,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"O.P.",5.1,99.0,99.0,1,15,6,3,1,2,0,0,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"O.P.",13,107.1,107.1,1,33,16,5,3,7,0,0,-0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"O.P.",31,102.0,102.0,1,98,37,15,8,12,0,1,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"O.P.",39,109.0,109.0,1,208,91,46,14,27,0,4,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"O.P.",94,97.0,97.0,1,469,190,84,41,58,0,6,-0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"O.P.",100,14.0,427.0,184,73673,34134,14820,6168,11792,0,1354,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"SVR1",82,.,.,".",95,55,18,4,30,0,3,0
35,35087,"Richmond Hill",35075,"Richmond Hill",108658,129609,104209,"SVR2",82,.,.,".",0,510,204,60,227,0,19,0
35,35087,"Richmond Hill",35089,"Thornhill",108658,140265,4449,"A.P.",38,610.0,610.0,1,0,245,161,12,71,0,1,1
35,35087,"Richmond Hill",35089,"Thornhill",108658,140265,4449,"M.P.",33,502.0,502.0,1,65,46,27,6,10,0,4,0
35,35087,"Richmond Hill",35089,"Thornhill",108658,140265,4449,"O.P.",0.4,146.0,146.0,1,2,1,1,0,0,0,0,0
35,35087,"Richmond Hill",35089,"Thornhill",108658,140265,4449,"O.P.",100,143.0,437.0,12,3197,1009,503,253,223,0,27,3
35,35087,"Richmond Hill",35089,"Thornhill",108658,140265,4449,"SVR1",3.3,.,.,".",4,3,1,0,1,0,0,0
35,35087,"Richmond Hill",35089,"Thornhill",108658,140265,4449,"SVR2",3.3,.,.,".",0,31,22,1,8,0,1,-0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"A.P.",0.0,610.0,610.0,1,0,0,0,0,0,0,0,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"A.P.",0.0,614.0,614.0,1,0,0,0,0,0,0,0,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"A.P.",7.2,604.0,604.0,1,0,44,27,3,13,0,1,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"A.P.",94,617.0,617.0,1,0,418,282,36,85,0,15,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"A.P.",97,616.0,616.0,1,0,225,172,15,34,0,4,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"A.P.",100,615.0,621.0,5,0,3386,2358,271,654,0,103,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"M.P.",100,501.0,503.0,2,192,143,105,14,22,0,2,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"O.P.",0.2,94.0,94.0,1,1,1,0,0,0,0,0,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"O.P.",0.4,139.0,139.0,1,4,2,1,1,1,0,0,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"O.P.",35,144.0,144.0,1,229,117,65,25,22,0,4,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"O.P.",92,142.2,142.2,1,439,223,169,21,29,0,4,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"O.P.",94,34.1,34.1,1,613,311,165,70,60,0,16,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"O.P.",100,140.0,401.0,57,24330,13785,8465,2072,2639,0,609,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"SVR1",24,.,.,".",164,86,63,3,19,0,2,0
35,35088,"Carleton",35012,"Carleton - Mississippi Mills",89522,149769,36538,"SVR2",24,.,.,".",0,251,145,18,78,0,10,0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"A.P.",73,619.0,619.0,1,0,462,262,57,135,0,8,0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"A.P.",100,611.0,616.0,6,0,5789,3927,390,1250,0,222,0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"M.P.",33,502.0,502.0,1,51,41,23,6,10,0,2,-0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"M.P.",67,503.0,503.0,1,97,87,57,3,24,0,3,0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"M.P.",100,500.0,500.0,1,124,71,46,13,11,0,1,0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"O.P.",0.7,157.0,157.0,1,2,1,1,0,0,0,0,0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"O.P.",100,138.0,206.0,85,37441,21054,12374,3213,4560,0,907,0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"SVR1",34,.,.,".",281,142,86,9,38,0,9,-0
35,35088,"Carleton",35052,"Nepean - Carleton",89522,159032,52957,"SVR2",34,.,.,".",0,250,127,20,93,0,9,0
35,35088,"Carleton",35064,"Ottawa South",89522,121921,27,"A.P.",0.5,608.0,608.0,1,0,4,2,0,2,0,0,0
35,35088,"Carleton",35064,"Ottawa South",89522,121921,27,"O.P.",7.7,124.0,124.0,1,27,16,7,2,7,0,0,0
35,35088,"Carleton",35064,"Ottawa South",89522,121921,27,"SVR1",0.0,.,.,".",0,0,0,0,0,0,0,0
35,35088,"Carleton",35064,"Ottawa South",89522,121921,27,"SVR2",0.0,.,.,".",0,0,0,0,0,0,0,0
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"A.P.",78,600.0,600.0,1,0,420,245,37,108,0,26,4
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"A.P.",96,610.0,610.0,1,0,449,253,62,113,0,17,3
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"A.P.",100,601.0,611.0,10,0,5183,2755,899,1320,0,165,44
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"M.P.",100,500.0,502.0,3,725,383,271,49,47,0,8,8
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"O.P.",47,22.0,22.0,1,206,101,58,25,13,0,4,1
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"O.P.",81,8.0,8.0,1,391,218,152,22,39,0,5,1
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"O.P.",97,20.0,20.0,1,351,149,58,42,43,0,4,3
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"O.P.",100,2.0,403.0,216,80411,41906,20929,10627,8333,0,1648,369
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"SVR1",99,.,.,".",319,169,74,21,67,0,6,1
35,35089,"St. Catharines",35076,"St. Catharines",110596,112015,110596,"SVR2",99,.,.,".",0,551,294,76,166,0,13,2
35,35090,"Toronto--St. Paul's",35015,"Davenport",103983,102360,0,"A.P.",5.3,603.0,603.0,1,0,22,3,11,7,0,1,0
35,35090,"Toronto--St. Paul's",35015,"Davenport",103983,102360,0,"O.P.",100,64.0,64.0,1,272,166,17,99,41,0,8,1
35,35090,"Toronto--St. Paul's",35015,"Davenport",103983,102360,0,"SVR1",0.4,.,.,".",1,0,0,0,0,0,0,0
35,35090,"Toronto--St. Paul's",35015,"Davenport",103983,102360,0,"SVR2",0.4,.,.,".",0,3,0,1,1,0,0,0
35,35090,"Toronto--St. Paul's",35077,"St. Paul's",103983,116463,103983,"A.P.",38,607.0,607.0,1,0,275,79,21,162,0,13,1
35,35090,"Toronto--St. Paul's",35077,"St. Paul's",103983,116463,103983,"A.P.",55,608.0,608.0,1,0,328,89,47,176,0,14,2
35,35090,"Toronto--St. Paul's",35077,"St. Paul's",103983,116463,103983,"A.P.",100,600.0,615.0,13,0,7032,2428,1019,3263,0,290,32
35,35090,"Toronto--St. Paul's",35077,"St. Paul's",103983,116463,103983,"M.P.",100,500.0,500.0,1,122,53,17,10,23,0,1,2
35,35090,"Toronto--St. Paul's",35077,"St. Paul's",103983,116463,103983,"O.P.",100,1.0,419.0,196,73980,40216,12993,9757,15415,0,1828,223
35,35090,"Toronto--St. Paul's",35077,"St. Paul's",103983,116463,103983,"SVR1",89,.,.,".",197,108,31,11,61,0,4,2
35,35090,"Toronto--St. Paul's",35077,"St. Paul's",103983,116463,103983,"SVR2",89,.,.,".",0,797,229,111,415,0,37,4
35,35091,"Sarnia--Lambton",35078,"Sarnia - Lambton",106293,106293,106293,"A.P.",100,600.0,613.0,14,0,6205,3632,1304,1065,0,155,49
35,35091,"Sarnia--Lambton",35078,"Sarnia - Lambton",106293,106293,106293,"M.P.",100,500.0,507.0,8,1586,878,564,154,137,0,10,13
35,35091,"Sarnia--Lambton",35078,"Sarnia - Lambton",106293,106293,106293,"O.P.",100,1.0,400.0,202,77841,41672,21445,13216,5516,0,1050,445
35,35091,"Sarnia--Lambton",35078,"Sarnia - Lambton",106293,106293,106293,"SVR1",100,.,.,".",261,164,81,25,47,0,10,1
35,35091,"Sarnia--Lambton",35078,"Sarnia - Lambton",106293,106293,106293,"SVR2",100,.,.,".",0,746,390,157,166,0,27,6
35,35092,"Sault Ste. Marie",35079,"Sault Ste. Marie",82052,88869,82052,"A.P.",0.1,608.0,608.0,1,0,0,0,0,0,0,0,0
35,35092,"Sault Ste. Marie",35079,"Sault Ste. Marie",82052,88869,82052,"A.P.",100,600.0,609.0,9,0,3249,1390,1058,735,0,61,5
35,35092,"Sault Ste. Marie",35079,"Sault Ste. Marie",82052,88869,82052,"M.P.",100,500.0,505.0,6,1021,697,211,307,163,0,15,1
35,35092,"Sault Ste. Marie",35079,"Sault Ste. Marie",82052,88869,82052,"O.P.",0.4,174.0,174.0,1,3,2,1,1,0,0,0,0
35,35092,"Sault Ste. Marie",35079,"Sault Ste. Marie",82052,88869,82052,"O.P.",100,1.0,173.0,170,62558,35133,14147,13396,6711,0,750,129
35,35092,"Sault Ste. Marie",35079,"Sault Ste. Marie",82052,88869,82052,"SVR1",92,.,.,".",237,127,65,28,30,0,4,1
35,35092,"Sault Ste. Marie",35079,"Sault Ste. Marie",82052,88869,82052,"SVR2",92,.,.,".",0,1180,502,334,327,0,16,2
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"A.P.",28,606.0,606.0,1,0,179,65,22,87,0,5,-0
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"A.P.",100,600.0,610.0,10,0,4481,1579,485,2314,0,103,0
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"M.P.",100,500.0,501.0,2,446,261,142,26,86,0,7,0
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"O.P.",0.5,141.0,141.0,1,2,1,0,0,0,0,0,0
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"O.P.",12,137.0,137.0,1,49,24,9,4,11,0,0,0
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"O.P.",60,140.0,140.0,1,275,129,48,32,44,0,4,0
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"O.P.",100,1.0,449.0,170,67185,32005,10830,6156,14291,0,728,0
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"SVR1",93,.,.,".",88,46,13,6,25,0,3,0
35,35093,"Scarborough--Agincourt",35080,"Scarborough - Agincourt",104499,112048,104499,"SVR2",93,.,.,".",0,612,201,57,338,0,16,0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"A.P.",68,606.0,606.0,1,0,309,114,63,127,0,5,0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"A.P.",70,605.0,605.0,1,0,275,102,67,96,0,10,-0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"A.P.",78,604.0,604.0,1,0,328,154,46,119,0,9,0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"A.P.",100,600.0,609.0,7,0,2826,1220,552,998,0,56,0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"M.P.",100,500.0,500.0,1,141,76,12,22,39,0,3,0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"O.P.",39,19.0,19.0,1,200,55,18,19,17,0,2,0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"O.P.",100,1.0,434.0,167,61576,29455,10033,9430,9230,0,762,0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"SVR1",88,.,.,".",99,65,25,3,34,0,4,0
35,35094,"Scarborough Centre",35081,"Scarborough Centre",108826,111911,99922,"SVR2",88,.,.,".",0,252,94,37,117,0,4,0
35,35094,"Scarborough Centre",35084,"Scarborough Southwest",108826,108693,8904,"A.P.",5.3,601.0,601.0,1,0,28,8,7,11,0,1,0
35,35094,"Scarborough Centre",35084,"Scarborough Southwest",108826,108693,8904,"A.P.",81,600.0,600.0,1,0,280,104,53,117,0,6,0
35,35094,"Scarborough Centre",35084,"Scarborough Southwest",108826,108693,8904,"O.P.",100,1.0,423.0,15,5998,2822,947,980,813,0,82,0
35,35094,"Scarborough Centre",35084,"Scarborough Southwest",108826,108693,8904,"SVR1",8.7,.,.,".",11,7,2,1,4,0,0,0
35,35094,"Scarborough Centre",35084,"Scarborough Southwest",108826,108693,8904,"SVR2",8.7,.,.,".",0,31,9,6,16,0,1,0
35,35095,"Scarborough--Guildwood",35081,"Scarborough Centre",101914,111911,11989,"A.P.",22,604.0,604.0,1,0,94,44,13,34,0,3,-0
35,35095,"Scarborough--Guildwood",35081,"Scarborough Centre",101914,111911,11989,"A.P.",30,605.0,605.0,1,0,120,45,29,41,0,5,0
35,35095,"Scarborough--Guildwood",35081,"Scarborough Centre",101914,111911,11989,"A.P.",32,606.0,606.0,1,0,143,52,29,59,0,3,0
35,35095,"Scarborough--Guildwood",35081,"Scarborough Centre",101914,111911,11989,"O.P.",61,19.0,19.0,1,307,85,27,29,26,0,2,0
35,35095,"Scarborough--Guildwood",35081,"Scarborough Centre",101914,111911,11989,"O.P.",100,23.0,437.0,23,7938,3842,1543,1099,1071,0,129,0
35,35095,"Scarborough--Guildwood",35081,"Scarborough Centre",101914,111911,11989,"SVR1",12,.,.,".",13,9,3,0,4,0,1,0
35,35095,"Scarborough--Guildwood",35081,"Scarborough Centre",101914,111911,11989,"SVR2",12,.,.,".",0,33,12,5,16,0,0,-0
